SC_ALL_Plvl,nwords,cl_av_deps,cl_ndeps_std_dev,acad_av_construction_freq,acad_av_construction_freq_type,acad_av_construction_freq_stdev
SC_all_p4,134,2.44,1.061319933,91155.54167,78222.95455,121612.6608
SC_all_p4,116,2.277777778,0.989138545,62994.2,62994.2,102918.8019
SC_all_p4,127,2.541666667,1.189508535,195726.7143,183949.4375,198967.6824
SC_all_p4,210,2.384615385,1.002954216,184741.4865,172905.4667,185730.0075
SC_all_p4,137,2.433333333,0.88254682,97902.58621,89584.5,148498.7431
SC_all_p4,187,2.542857143,1.078169272,126085.3333,98658.03846,165188.5722
SC_all_p4,224,2.56097561,0.73414229,95271.925,70510,170947.152
SC_all_p4,119,2.6,0.848528137,96660,67869.68421,114434.331
SC_all_p4,297,2.840909091,1.429290699,106247.9737,92437.74286,160936.0654
SC_all_p4,160,2.8,1.01324561,85252.78571,76304.16,148030.7903
SC_all_p4,152,3.125,1.012937148,89914.38095,74809.15789,162462.7626
SC_all_p4,347,2.962962963,1.104921029,85192.69565,78384.02381,161128.8299
SC_all_p4,114,2.647058824,1.025623281,61928.61538,61928.61538,109721.025
SC_all_p4,184,2.454545455,0.924118223,117119.3667,101147.52,186853.4883
SC_all_p4,364,2.676056338,1.230763508,124912.4921,72332.98077,195853.4059
SC_all_p4,205,2.382352941,0.874969105,118867.1875,100716.3704,154109.0384
SC_all_p4,355,2.704918033,1.232673521,128738.566,86932.57778,216514.2192
SC_all_p4,70,2.692307692,0.461538462,60270.07692,60270.07692,106593.6036
SC_all_p4,238,2.976744186,1.337967429,119389.8718,109887.8611,196516.0616
SC_all_p4,310,2.727272727,1.24249815,106131.25,101039.94,189939.4006
SC_all_p4,169,2.571428571,0.934595842,109281.7059,97268.90323,200875.6798
SC_all_p4,100,2,1.211060142,149996.9231,149996.9231,235504.0173
SC_all_p4,111,2.142857143,1.059456927,164562.6154,164562.6154,284743.9718
SC_all_p4,270,3,1.091089451,43909.7027,42751.80556,89895.03556
SC_all_p4,249,2.744186047,0.990490206,79891.25,61195.25714,111858.9942
SC_all_p4,39,3.666666667,0.942809042,17178.5,17178.5,16975.5
SC_all_p4,212,2.71875,0.975780937,114246.6,105734.6429,160140.3612
SC_all_p4,137,2.5,1.118033989,56871.45,56871.45,97549.54117
SC_all_p4,153,2.636363636,1.024493425,117890.0526,117890.0526,182518.0626
SC_all_p4,161,2.535714286,0.680448532,115430.0385,87338.61905,141878.6365
SC_all_p4,140,0,0,0,0,0
SC_all_p4,108,2.4,1.428285686,66516.2,66516.2,91723.1097
SC_all_p4,168,2.451612903,0.711142183,115818.6333,78716.41667,139590.9079
SC_all_p4,143,2.4,0.489897949,5186.5,5186.5,4754.036942
SC_all_p4,177,2.433333333,1.406729856,140298.8889,117207.5,214657.8498
SC_all_p4,260,2.340909091,1.204974195,159358.7,163292.0769,242503.2614
SC_all_p4,186,2.382352941,1.137973066,130476.5625,93558.4,242446.5583
SC_all_p4,219,2.042553191,0.921549269,183061.1111,170102.7317,263964.5574
SC_all_p4,170,2.7,1.268857754,124286.7222,109988,227430.5667
SC_all_p4,243,2.756756757,1.194704654,149666.6563,67367.51852,240896.7745
SC_all_p4,163,2.428571429,1.237179148,167646.3077,143380.875,240199.664
SC_all_p4,374,2.347826087,1.139871426,160448.9231,81780.54902,244719.6371
SC_all_p4,265,2.354166667,1.070233295,205560.0952,178980.7714,280094.3286
SC_all_p4,155,2.291666667,1.019769854,204892.6667,200139.1111,229528.2187
SC_all_p4,190,2.62962963,1.093690597,100645.96,100645.96,174877.1924
SC_all_p4,80,2.571428571,0.903507903,176791.5385,140308.2222,190003.3635
SC_all_p4,63,2,0,187349.4444,129768.75,101020.7144
SC_all_p4,65,2.833333333,0.897527468,156450.3333,156450.3333,144965.1201
SC_all_p4,103,3,0.894427191,83709,66989.41667,107404.6355
SC_all_p4,63,2.714285714,0.880630572,167445.1429,156450.3333,136887.0866
SC_all_p4,126,2.695652174,0.905768115,69268.72727,59027.04762,111319.3973
SC_all_p4,65,2.714285714,0.880630572,167445.1429,156450.3333,136887.0866
SC_all_p4,45,2.5,0.763762616,164839.3333,130552,116392.2507
SC_all_p4,320,2.603773585,0.897367694,127060.2245,91614.84615,159758.4186
SC_all_p4,39,1.8,0.4,147880,147880,150463.4771
SC_all_p4,65,2.714285714,0.880630572,167445.1429,156450.3333,136887.0866
SC_all_p4,55,2.111111111,0.566557724,241440.7778,242444.125,211683.2523
SC_all_p4,123,2.65,0.963068014,86941.72222,72197.0625,126009.4603
SC_all_p4,78,2.153846154,0.53293871,230124.0769,229849.9167,199378.9917
SC_all_p4,211,2.882352941,1.450450354,95054.10714,86192,177529.4659
SC_all_p4,149,2.615384615,1.002954216,66426.70833,40146.14286,99828.85099
SC_all_p4,88,2.357142857,0.610285982,102291.9231,62262.44444,120935.2954
SC_all_p4,95,2.277777778,1.325206716,260516.625,260516.625,297318.9479
SC_all_p4,148,2.291666667,1.206895697,150032.8095,150032.8095,260836.5505
SC_all_p4,114,2.181818182,1.301620097,244463.9524,233969.9474,296100.32
SC_all_p4,119,2.157894737,0.932633955,78531.94118,78072.0625,109176.2987
SC_all_p4,495,2.1875,1.058817147,206153.9672,181622.963,266955.1701
SC_all_p4,458,2.388059701,0.827786545,142679.8167,137740.717,192203.6881
SC_all_p4,473,2.38,1.093434955,140446.8049,123668.6176,196385.9325
SC_all_p4,155,2.15625,1.148623497,183677.6667,184896.2143,246645.8817
SC_all_p4,71,2.416666667,0.759202798,87445.5,50953.375,98412.8467
SC_all_p4,74,2.181818182,0.833195581,146826.4545,146826.4545,189813.5745
SC_all_p4,240,2.307692308,1.538461538,156277.7941,153793.7,220151.2518
SC_all_p4,628,2.554455446,0.959323684,105872.9681,96212.73563,186613.5904
SC_all_p4,75,1.8,0.979795897,292228,292228,299693.2606
SC_all_p4,131,2.047619048,0.949997016,265867.5714,242875.0526,305612.894
SC_all_p4,151,2.28,1.312097557,217361.2857,199723.3684,296821.6236
SC_all_p4,277,2.25,0.924211376,178254.5116,173079.4146,260920.6202
SC_all_p4,413,2.816666667,1.244878397,117229.5192,112262.625,182620.5324
SC_all_p4,612,2.425287356,1.078868968,107722.3974,101107.5278,187125.8133
SC_all_p4,675,2.578947368,1.220402126,111202.3077,93340.69565,199758.7542
SC_all_p4,137,2.36,0.974884609,156580.1739,133618.65,220285.25
SC_all_p4,43,2.666666667,1.054092553,58640,58640,76412.29031
SC_all_p4,349,2.343283582,1.140204732,137826.5625,100090.8958,175396.8409
SC_all_p4,418,2.328947368,1.128438114,121567.2239,110565.9016,202649.5874
SC_all_p4,109,3,1.095445115,90337.83333,90337.83333,176527.1325
SC_all_p4,169,2.060606061,0.951534453,216318.25,198453.0333,283939.1891
SC_all_p4,132,2.625,0.992156742,72158.77273,72158.77273,145616.0414
SC_all_p4,142,2.655172414,0.992241005,104453.5926,105938.68,208463.458
SC_all_p4,206,2.275,0.92161543,221122.5405,188670.5185,252237.1626
SC_all_p4,91,2.428571429,0.903507903,180741.4286,141616.0909,238141.6559
SC_all_p4,117,2.25,0.942072184,61300.21053,48908.88889,85147.09603
SC_all_p4,14,3,0,12783,12783,0
SC_all_p4,108,2.315789474,0.976170368,117214.1111,117214.1111,179916.6396
SC_all_p4,155,2.655172414,1.211321936,170220.6429,170220.6429,260608.5908
SC_all_p4,59,1.875,0.927024811,219761.625,219761.625,282698.0857
SC_all_p4,165,3.04,1.370547336,154478.619,154478.619,217327.9503
SC_all_p4,120,2.25,1.030776406,97466.53333,87756,173970.0539
SC_all_p4,172,2.548387097,1.18699158,135608,131846.2308,216536.7886
SC_all_p4,188,3.033333333,1.015983377,72526,72023.38462,126465.9021
SC_all_p4,89,2.5,0.981980506,127457.0769,127457.0769,196978.16
SC_all_p4,79,2.5625,0.863767185,92420.6,78711.78571,183426.5834
SC_all_p4,124,2.789473684,0.832178332,88787.6875,92851.06667,133094.7586
SC_all_p4,107,2.470588235,1.242277181,105016.1538,105016.1538,193683.5522
SC_all_p4,131,2.863636364,1.289660087,92191.88889,83884.70588,169663.9611
SC_all_p4,75,3.083333333,0.640095479,41001.6,41001.6,65762.94339
SC_all_p4,559,2.380952381,1.11167786,95596.51899,71178.49254,177734.8539
SC_all_p4,244,2.5,1.23398836,157914.7805,169770.4474,265656.8044
SC_all_p4,545,2.651162791,1.086571757,101210.4189,86803.09091,182957.2802
SC_all_p4,230,3,1.23091491,81358.03571,79839.40741,154014.0885
SC_all_p4,204,2.972972973,0.914935723,91594.5,74193.43333,173842.2027
SC_all_p4,83,2.777777778,0.41573971,19049.44444,12163.57143,18932.2385
SC_all_p4,70,2.454545455,0.890723543,52313.9,32191.66667,90878.20095
SC_all_p4,493,2.542857143,0.95147576,113765.6406,93361.58491,179311.0801
SC_all_p4,110,2.588235294,1.140630555,80573.47059,80573.47059,166211.3177
SC_all_p4,37,2.375,0.484122918,38207.875,27506.83333,48996.40357
SC_all_p4,63,2.833333333,1.1426091,31502.54545,31502.54545,28987.15288
SC_all_p4,171,2.482758621,0.814552539,102131.3793,102131.3793,168031.2567
SC_all_p4,63,2.916666667,1.255543264,116726.7,116100.6667,134234.3972
SC_all_p4,117,2.842105263,1.181576017,166849,160475.1667,238685.8883
SC_all_p4,66,2.461538462,1.216260639,77205.81818,77205.81818,78025.52647
SC_all_p4,49,2.333333333,0.471404521,89705.77778,89705.77778,148587.865
SC_all_p4,205,2.441176471,1.167984097,115618.1429,118257.2963,182633.1072
SC_all_p4,58,3.222222222,0.916245695,62477.28571,62477.28571,125602.2917
SC_all_p4,87,2.8125,1.379254781,75777.92857,75777.92857,178962.5357
SC_all_p4,110,2.789473684,1.280581585,140644,140644,228964.2135
SC_all_p4,103,2,0.447213596,183787.6667,177584.375,215120.8148
SC_all_p4,234,2.423076923,1.115384615,109145.0909,114317.7143,201122.3134
SC_all_p4,159,2,0.666666667,143862.7647,135082.6875,189957.169
SC_all_p4,142,2.357142857,0.811272621,79111.25,79111.25,89447.26092
SC_all_p4,243,2.407407407,0.871748318,117768.88,103284.087,169618.9255
SC_all_p4,117,2.1,0.943398113,55626.8,55626.8,82294.86256
SC_all_p4,150,2.733333333,1.123486636,153854,153854,203752.1551
SC_all_p4,141,2.2,0.979795897,130589,130589,184929.646
SC_all_p4,84,2.166666667,0.372677996,162982.8,145375,109418.4681
SC_all_p4,201,2.105263158,0.717799037,171407.9444,146416.2143,213259.1342
SC_all_p4,169,2.625,1.218349293,262752.4286,259153.8333,260721.6767
SC_all_p4,179,2.157894737,0.811960454,145573.1579,124363.5882,176575.4193
SC_all_p4,75,2.833333333,1.067187373,22070.3,22070.3,33040.05808
SC_all_p4,109,2.894736842,0.967619806,56051.89474,56051.89474,99808.97426
SC_all_p4,83,2.714285714,1.27775313,88228.92308,88228.92308,183566.7619
SC_all_p4,117,2.714285714,0.982846069,98381.9,91550.88889,159671.7612
SC_all_p4,92,2.615384615,1.076923077,115774.3333,118491.0909,198450.7228
SC_all_p4,504,2.402061856,1.198450837,172547.6413,96122.25424,255038.1184
SC_all_p4,359,2.953125,1.292160104,95474.73077,71630.20408,189736.2882
SC_all_p4,65,2.545454545,0.890723543,71227.55556,71227.55556,103768.3509
SC_all_p4,206,2.875,1.340475662,90339.125,92338.17391,158719.1815
SC_all_p4,118,2.866666667,1.087300429,103023.4167,103023.4167,187485.3616
SC_all_p4,73,2.333333333,0.666666667,156234.1111,134182.7143,134260.2084
SC_all_p4,99,2.642857143,0.971533608,115639,105824.4167,193147.8772
SC_all_p4,362,2.890625,1.276190468,114105.6731,75766.51064,205615.8342
SC_all_p4,408,2.621621622,0.865287059,73511.02857,50542.01786,105272.8187
SC_all_p4,79,2.555555556,0.684934889,49816.66667,49816.66667,113044.702
SC_all_p4,550,2.5,1.292035154,133121.2909,119030,192359.0716
SC_all_p4,64,2.4,1.113552873,150878.125,150878.125,233580.7501
SC_all_p4,80,3.333333333,1.178511302,67851.6,67851.6,102330.0204
SC_all_p4,537,2.816666667,1.190121376,142298.3036,133365.3922,220020.2211
SC_all_p4,176,2.75862069,1.222072079,130926.1111,130016.16,199535.5152
SC_all_p4,153,2.708333333,0.978057883,128254.3636,138522.65,208334.4565
SC_all_p4,100,2.4,0.860232527,127494.75,121920.0526,203978.9374
SC_all_p4,147,2.230769231,0.973008511,121497.8077,131524.9583,220900.891
SC_all_p4,77,2.714285714,0.699854212,87197.28571,110364.4545,136529.8849
SC_all_p4,249,3.074074074,1.303156451,136385.5238,138910.3,237370.2088
SC_all_p4,301,2.541666667,1.189508535,69935.76744,65511.15789,132224.1662
SC_all_p4,218,2.869565217,0.946588742,83094.28571,83094.28571,118822.9675
SC_all_p4,223,2.466666667,0.845905169,161804.2143,143778.6,187284.6995
SC_all_p4,243,2.633333333,1.015983377,129061.1923,122849.88,197558.7786
SC_all_p4,174,2.555555556,1.422916497,157176.5294,149228.5625,227358.3601
SC_all_p4,661,2.72815534,1.394818252,111423.5114,92687.61538,184369.2664
SC_all_p4,227,2.222222222,0.916245695,165426.1481,165426.1481,223039.6196
SC_all_p4,106,2.476190476,0.85183542,118161.0952,119753.75,232657.5935
SC_all_p4,200,2.214285714,1.04734845,153665.8519,133871.875,203159.5361
SC_all_p4,104,2.368421053,0.808541658,149238.3684,177318.2667,218048.5006
SC_all_p4,168,2.235294118,1.00172861,179152.6667,143074.3571,268504.2643
SC_all_p4,75,2.733333333,1.289271974,196071.25,292981.375,253025.389
SC_all_p4,142,2.925925926,0.8574694,72262.61538,71729.36,146959.5128
SC_all_p4,182,2.620689655,1.063948181,75289.88462,80751.13043,154365.627
SC_all_p4,205,2,1.154700538,163814.36,163814.36,246180.9447
SC_all_p4,139,2.28125,0.943211767,90876.4,90876.4,146151.782
SC_all_p4,84,3.083333333,0.862006703,8266.4,6863,11260.83871
SC_all_p4,107,2.631578947,0.984646681,131119,133754.9412,205970.5327
SC_all_p4,220,2.142857143,0.989743319,131822.25,131822.25,177944.4778
SC_all_p4,206,2.210526316,0.893187513,145186.5556,145186.5556,192682.0356
SC_all_p4,61,2.818181818,0.715818898,59698.09091,59698.09091,117131.9972
SC_all_p4,78,2.538461538,0.745796901,114066.1538,147610.7,140897.1996
SC_all_p4,509,2.632911392,1.149322477,129339.4507,85380.59259,180512.9727
SC_all_p4,293,2.4,1.019803903,107137.8222,54432.42857,188110.6063
SC_all_p4,194,2.909090909,1.67628081,110123.3529,110123.3529,217208.311
SC_all_p4,609,2.595505618,0.991187021,99685.925,56935.54839,142052.6127
SC_all_p4,524,2.372881356,0.989749242,145938.6122,118111.7778,186599.2829
SC_all_p4,367,2.54,1.004191217,114033.8444,57577.84375,115425.8921
SC_all_p4,594,2.551282051,0.914939201,117282.5,103043.5082,180704.4107
SC_all_p4,187,3.285714286,0.994884877,30538.33333,33284.81818,59922.00079
SC_all_p4,121,2.666666667,1.105541597,93763.66667,98160.21053,162310.6255
SC_all_p4,131,3.086956522,1.017799992,70709.27778,50371.1875,110640.9414
SC_all_p4,72,2.909090909,1.083306844,16645.8,13062.88889,18555.97987
SC_all_p4,171,1.826086957,0.701065891,130909.5652,107894.4,173842.6769
SC_all_p4,686,2.405660377,1.114046694,158138.0737,103845.8429,220440.3598
SC_all_p4,600,2.674157303,0.968901624,94189.35714,73587.07463,158166.1625
SC_all_p4,407,2.918032787,1.149412993,136877.5091,107040.625,221223.2702
SC_all_p4,161,2.1,0.6244998,135022.3,129843.7895,172926.2002
SC_all_p4,364,2.545454545,1.339174533,148461.25,138615.1143,196871.6123
SC_all_p4,266,2.2,1.107549848,205850.7241,169866.15,188146.847
SC_all_p4,180,2.117647059,1.231085267,122163.125,111351.0667,185609.2699
SC_all_p4,428,2.857142857,1.22890361,121531.3488,107303.0789,190045.0496
SC_all_p4,192,2.129032258,1.007774152,113370.7,86804.125,117512.3957
SC_all_p4,125,2.416666667,1.114924013,121979.1739,116913.9545,167333.2719
SC_all_p4,94,3.352941176,1.134547148,62509.42857,62509.42857,174169.7515
SC_all_p4,81,2.846153846,0.769230769,63537.54545,68734,115548.2216
SC_all_p4,207,2.882352941,1.300784964,87878.07692,89618.76,152917.4433
SC_all_p4,66,2.5,1.258305739,72690.3,72690.3,80451.79992
SC_all_p4,63,2.916666667,1.255543264,116726.7,116100.6667,134234.3972
SC_all_p4,73,2.333333333,0.666666667,156234.1111,134182.7143,134260.2084
SC_all_p4,85,2.9375,1.599560487,63036.07692,63036.07692,180283.7894
SC_all_p4,78,2.571428571,0.903507903,109669.9231,109669.9231,141040.8362
SC_all_p4,24,2.25,0.433012702,107462.5,107462.5,105524.0241
SC_all_p4,36,2.666666667,1.105541597,211793.2,211793.2,275290.4409
SC_all_p4,13,3.5,0.5,33624,33624,0
SC_all_p4,13,2,0,143071.5,143071.5,141272.5
SC_all_p4,17,2.5,0.5,123098.5,123098.5,110315.5
SC_all_p4,10,1.666666667,0.471404521,59941.33333,59941.33333,40319.13373
SC_all_p4,37,3.5,1.118033989,71880,71880,122670.7101
SC_all_p4,18,2.333333333,0.471404521,6717.666667,6717.666667,4974.927694
SC_all_p4,28,3.75,1.479019946,123907.6667,123907.6667,118492.8969
SC_all_p4,13,2.5,0.5,188416.5,188416.5,178948.5
SC_all_p4,14,3.5,0.5,7957,7957,7249
SC_all_p4,44,2.333333333,1.247219129,176548.375,176548.375,205670.4081
SC_all_p4,31,2.6,0.8,131192.2,131192.2,161100.5051
SC_all_p4,44,3,0.894427191,6651,6651,10705.56291
SC_all_p4,47,2.4,0.8,258879,258879,25465
SC_all_p4,62,2.181818182,0.833195581,115641.2,115641.2,207431.9806
SC_all_p4,68,2.666666667,1.374368542,180718.7,180718.7,261237.8781
SC_all_p4,34,2.6,0.8,5364.2,5364.2,4990.822313
SC_all_p4,49,3.666666667,1.699673171,92187.6,92187.6,141942.2234
SC_all_p4,32,2,0.632455532,26958.8,26958.8,19062.04285
SC_all_p4,8,2,0,85890,85890,0
SC_all_p4,19,2.75,1.299038106,27581,27581,37268.24491
SC_all_p4,56,2.888888889,1.099943882,34213.28571,34213.28571,45646.13108
SC_all_p4,7,2,1,353459,353459,330790
SC_all_p4,21,1.6,0.8,180520.4,180520.4,253968.1428
SC_all_p4,27,3,0,34695,34695,23826.6701
SC_all_p4,34,2.666666667,0.471404521,80864,80864,131360.0857
SC_all_p4,22,0,0,0,0,0
SC_all_p4,30,2,0.816496581,146701.5,146701.5,242744.6005
SC_all_p4,23,1.666666667,0.471404521,379168,379168,244421.5707
SC_all_p4,52,2.333333333,1.247219129,140069.3333,140069.3333,164890.3706
SC_all_p4,18,3,0,8510,8510,0
SC_all_p4,61,2.714285714,0.880630572,160684.5,135952.6,154002.824
SC_all_p4,65,2.444444444,1.065740339,149100,110458.8571,116062.9343
SC_all_p4,81,2.538461538,1.008836696,152908.3333,147912.5,196510.7549
SC_all_p4,38,2.666666667,1.247219129,211594.4,211594.4,257905.4848
SC_all_p4,95,2.777777778,1.356283957,126188.4118,126188.4118,184914.3062
SC_all_p4,9,2.5,0.5,200759.5,200759.5,166605.5
SC_all_p4,27,2,0.816496581,344173.5,344173.5,340075.5
SC_all_p4,18,1.666666667,0.471404521,25732.33333,25732.33333,10444.76329
SC_all_p4,27,1.6,0.489897949,269992.4,269992.4,252850.8935
SC_all_p4,21,1.5,0.5,48350.5,48350.5,37539.5
SC_all_p4,40,2.714285714,1.160576915,116311.5714,116311.5714,233532.9807
SC_all_p4,14,4,0,0,0,0
SC_all_p4,27,4,1,1269,1269,0
SC_all_p4,37,1.8,0.979795897,194828.8,194828.8,253271.2324
SC_all_p4,33,2.5,1.5,250904.75,250904.75,263743.7732
SC_all_p4,28,2,0,164483.5,124530,123361.3477
SC_all_p4,29,2.6,1.356465997,88440.25,88440.25,113928.9689
SC_all_p4,20,4,0,409,409,0
SC_all_p4,32,1.333333333,0.471404521,326517.3333,326517.3333,276482.4269
SC_all_p4,51,2.4,0.489897949,80075.2,80075.2,106305.3592
SC_all_p4,54,2.6,1.2,183530.25,183530.25,148142.6413
SC_all_p4,35,2.166666667,0.687184271,238627.8333,238627.8333,223091.5321
SC_all_p4,68,2.666666667,0.666666667,110455,110455,132665.8044
SC_all_p4,60,2.444444444,0.496903995,129853.7778,129853.7778,142553.0595
SC_all_p4,37,2.333333333,0.471404521,151948.3333,125469.2,119388.7692
SC_all_p4,97,2.304347826,0.856422418,129935.1818,129935.1818,205063.6345
SC_all_p4,72,2.235294118,0.8065476,120637.1765,120637.1765,160915.9722
SC_all_p4,21,1.75,0.433012702,82341,82341,93294.25933
SC_all_p4,24,2.6,0.8,33955.4,33955.4,45178.51011
SC_all_p4,12,2,1,343265.5,343265.5,340983.5
SC_all_p4,18,2.666666667,0.471404521,102322.3333,102322.3333,128842.4018
SC_all_p4,76,2.416666667,1.037491633,89260.18182,89260.18182,110922.2584
SC_all_p4,68,2.5,1.190238071,79438.3,79438.3,202292.9004
SC_all_p4,63,2,1.414213562,76879.375,76879.375,115885.2472
SC_all_p4,183,3.214285714,1.175862688,48824.41667,48824.41667,101893.1028
SC_all_p4,168,3.304347826,1.266106068,88108.05556,75955.8125,130853.1188
SC_all_p4,172,2.592592593,1.254894396,141447.0833,128456.4545,202920.0786
SC_all_p4,214,2.805555556,1.308507301,82171.125,75649.41935,151850.4976
SC_all_p4,125,2.947368421,1.145870582,134037.8235,134037.8235,194789.8878
SC_all_p4,168,3.36,1.195993311,41339.45455,43307.52381,75946.45229
SC_all_p4,98,2.75,1.25,118690.3846,99065.45455,149708.6243
SC_all_p4,95,2.846153846,1.098681297,129878.9091,119301.875,133158.917
SC_all_p4,106,3,0.816496581,66069,55798.4,107157.6461
SC_all_p4,123,2.9375,0.826797285,53469.3125,42779.23077,103399.3223
SC_all_p4,350,2.697674419,1.000810921,75682.90244,75682.90244,150946.3617
SC_all_p4,255,2.435897436,1.081188136,81316.91667,67887.96875,120886.762
SC_all_p4,574,2.777777778,0.936238864,50042.78846,40833.04082,104301.4759
SC_all_p4,510,2.714285714,1.174174096,119417.3966,101033.0784,193498.6035
SC_all_p4,727,2.83908046,1.355054931,125897.7632,125193.9118,215321.1703
SC_all_p4,457,2.529411765,1.242277181,115445.3696,80583.925,188193.2908
SC_all_p4,614,2.512195122,1.038806802,92130.25333,78400.7,179884.0799
SC_all_p4,574,3.169811321,1.397245931,115539.8605,73680.62162,205327.2596
SC_all_p4,396,2.634615385,1.160716724,90281.93617,72229.65116,159285.1073
SC_all_p4,173,2.733333333,1.123486636,78121.2963,63584.5,147080.7945
SC_all_p4,216,3.142857143,1.245399698,60409.96,35310.35,103174.172
SC_all_p4,149,2.739130435,1.111887987,108920.1429,102040.7857,171270.2119
SC_all_p4,113,2.476190476,1.138881976,187905.65,187549.6471,246328.3358
